Section,Chapter,Article,Text,Status,Source
الباب الحادي عشر: عقد العمل البحري,الفصل الأول : التعريفات,المادة الثامنة والسبعون بعد المائة :,"- صدر المرسوم الملكي رقم (م/44) وتاريخ 1446/2/8هـ، وذلك بالموافقة على تعديلات بعض مواد نظام العمل (ويعمل بها من تاريخ 1446/8/20هـ) وعدلت هذه المادة لتكون بالنص الآتي: "" دون إخلال بالأحكام المتعلقة بعقد العمل البحري الواردة في هذا النظام؛ تصدر بقرار من الوزير -بالتنسيق مع الهيئة العامة للنقل- لائحة تنظيم عقد العمل البحري، وتشتمل على الأحكام المتعلقة بحقوق طرفي العقد والتزاماتها، وظروف المعيشة والسلامة والغذاء والنوم والترفيه على متن السفينة، والتدابير الواجب على صاحب العمل والراحة والإجازات، وتدريب وتنمية مهارات البحار، وأحكام إعادة البحار إلى موطنه، وإصدار شهادة التزام السفينة بأحكام هذا النظام، وآلية التفتيش والرقابة على التزام السفن في ضوء هذا النظام، وتحديد المخالفات والعقوبات المترتبة على ارتكابها، وأحكام التسوية الودية للشكاوى "".",معدلة,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1
الباب الحادي عشر: عقد العمل البحري,الفصل الأول : التعريفات,المادة التاسعة والسبعون بعد المائة :,لا تزيد   ساعات العمل    على ظهر السفينة أثناء وجودها في عرض البحر على أربع عشرة ساعة في مدة أربع وعشرين ساعة، ولا على اثنتين وسبعين ساعة في مدة سبعة أيام.,عادية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1
الباب الحادي عشر: عقد العمل البحري,الفصل الأول : التعريفات,المادة الثمانون بعد المائة :,لكل بحار أسهم في مساعدة سفينة أخرى أو إنقاذها نصيب في المكافأة التي تستحقها السفينة التي يعمل فيها، أيًّا كان نوع أجرة العمل الذي يؤديه.,عادية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1
الباب الحادي عشر: عقد العمل البحري,الفصل الأول : التعريفات,المادة الحادية والثمانون بعد المائة :,إذا توفي أحد البحارة أثناء الرحلة فيكون لورثته الحق في الحصول على أجره إلى يوم وفاته إذا كان   الأجر    بحسب الشهر، أما إذا كان أجره يحسب بالرحلة فيحق للورثة تسلم أجره عن الرحلة كاملة. وإذا كان   الأجر    حصة في الأرباح، فإنها تستحق بأكملها. وتودع المبالغ المستحقة للبحار المتوفى، أو المفقود، أو الذي يتعذر عليه التسلم، لدى   مكتب العمل    في  ميناء الوصول  في المملكة.,عادية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1
الباب الحادي عشر: عقد العمل البحري,الفصل الأول : التعريفات,المادة الثانية والثمانون بعد المائة :,"- صدر المرسوم الملكي رقم (م/44) وتاريخ 1446/2/8هـ، وذلك بالموافقة على تعديلات بعض مواد نظام العمل (ويعمل بها من تاريخ 1446/8/20هـ) وعدلت هذه المادة لتكون بالنص الآتي: "" يجوز لصاحب العمل إنهاء العقد دون سبق إعلان وبغير تعويض إذا ألغيت الرحلة قبل بدئها بسبب ليس لمجهز السفينة إرادة فيه، وكان الأجر على أساس الرحلة الواحدة، ما لم ينص في العقد على غير ذلك "".",معدلة,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1
الباب الحادي عشر: عقد العمل البحري,الفصل الأول : التعريفات,المادة الثالثة والثمانون بعد المائة :,يلتزم   صاحب العمل    في حالة انقضاء العقد أو فسخه بما يأتي: 1 - أن يعيد   البحار    إلى الميناء الذي سافر منه عند بدء تنفيذ العقد. 2 - أن يتكفل بغذائه ونومه حتى بلوغه ذلك الميناء.,عادية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1
الباب الحادي عشر: عقد العمل البحري,الفصل الأول : التعريفات,المادة الرابعة والثمانون بعد المائة :,يلتزم المجهز بترحيل   البحار    إلى بلده في الحالات الآتية: 1 - إذا ألغي السفر بفعل مجهز السفينة بعد قيام السفينة. 2 - إذا ألغي السفر بعد إبحار السفينة، بسبب منع التجارة مع الجهة التي عينت لسفرها. 3 - إذا أخرج   البحار    من السفينة بسبب إصابته بمرض، أو جرح، أو عاهة. 4 - إذا بيعت السفينة في بلد أجنبي. 5 - إذا عزل   البحار    من الخدمة أثناء السفر من غير   مسوغ نظامي. 6 - إذا انتهى العقد المبرم مع   البحار    في ميناء غير الميناء الذي نص عليه العقد.,عادية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1
الباب الثاني عشر: العمل في المناجم والمحاجر,الفصل الأول : التعريفات,المادة الخامسة والثمانون بعد المائة :,يقصد بالعمل في المناجم والمحاجر الآتي: 1 - العمليات الخاصة بالبحث أو   الكشف عن المواد المعدنية، بما في ذلك   الأحجار الكريمة، أو استخراجها، أو تصنيعها بالمنطقة الصادر عنها الترخيص، سواء أكانت المعادن صلبة أم سائلة. 2 - العمليات الخاصة باستخراج   رواسب المواد المعدنية    الموجودة على سطح الأرض أو في باطنها، أو تركيزها أو تصنيعها في منطقة الترخيص. 3 - ما يلحق بالعمليات المشار إليها في الفقرتين 1 ، 2 من هذه المادة من أعمال البناء وإقامة التركيبات والأجهزة.,عادية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1
الباب الثاني عشر: العمل في المناجم والمحاجر,الفصل الأول : التعريفات,المادة السادسة والثمانون بعد المائة :,"- عُدلت هذه المادة وذلك بموجب المرسوم الملكي رقم (م / 5) وتاريخ 7 / 1 / 1442هـ، لتكون بالنص الآتي: ""لا يجوز تشغيل أي شخص في المنجم أو المحجر لم يتم الثامنة عشرة من العمر"".",معدلة,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1
الباب الثاني عشر: العمل في المناجم والمحاجر,الفصل الأول : التعريفات,المادة السابعة والثمانون بعد المائة :,لا يجوز السماح لأي شخص بالعمل في العمليات التي يسري عليها هذا الباب إلا بعد إجراء فحص طبي كامل عليه، وثبوت لياقته الصحية للعمل المطلوب، ويجب إعادة هذا الفحص دوريًّا، ولا يجوز تحميل العامل أي نفقة مقابل الفحوص الطبية اللازمة. ويحدد الوزير بقرار منه الأوضاع والشروط والمدد التي يجب الالتزام بها.,عادية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1
الباب الثاني عشر: العمل في المناجم والمحاجر,الفصل الأول : التعريفات,المادة الثامنة والثمانون بعد المائة :,لا تزيد   ساعات العمل    الفعلية التي يمضيها العامل تحت سطح الأرض على سبع ساعات في اليوم، ولا يجوز إبقاء العامل في مكان العمل سواء فوق سطح الأرض أو في باطنها مدة تزيد على عشر ساعات في اليوم، وإذا كان العمل في باطن الأرض فتشمل هذه المدة الوقت الذي يستغرقه العامل للوصول من سطح الأرض والوقت الذي يستغرقه للعودة من باطن الأرض إلى سطحها.,عادية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/08381293-6388-48e2-8ad2-a9a700f2aa94/1
